,Cellulose_2030,Hemicellulose_2030,Lignin_2030,Cellulose_2040,Hemicellulose_2040,Lignin_2040,Country Code
58,1000090.6763967144,692370.4682746484,846230.5723356814,1012736.0942109021,701124.9882998553,856930.5412553787,55.0
59,648092.6507052871,448679.52741135267,548386.0890583199,660738.0685194741,457434.047436559,559086.0579780166,56.0
60,1294542.0723587386,896221.4347098961,1095381.7535343175,1281896.6545445519,887466.9146846897,1084681.7846146207,58.0
61,2396682.3409199994,1659241.6206369228,2027961.980778461,2384036.9231058126,1650487.1006117163,2017262.0118587643,59.0
62,222419.0086030648,153982.39057135256,188200.69958720868,235064.4264172518,162736.91059655894,198900.66850690535,60.0
63,309232.15957518795,214083.80278282243,261657.98117900518,321877.5773893749,222838.32280802878,272357.95009870187,61.0
64,363743.4220482001,251822.3691102924,307782.8955792463,351098.0042340117,243067.84908508504,297082.92665954836,178.0
65,646794.2882690153,447780.6611093183,547287.4746891668,659439.7060832023,456535.18113452464,557987.4436088635,63.0
66,1041198.6495158689,720829.834280217,881014.241898043,1053844.0673300559,729584.3543054233,891714.2108177396,209.0
67,5178408.952990009,3585052.3520700065,4381730.652530008,5165763.535175822,3576297.8320448003,4371030.683610311,238.0
68,791864.4088455745,548213.8215084746,670039.1151770246,804509.8266597622,556968.3415336815,680739.0840967218,65.0
69,162266.81579776504,112338.56478306811,137302.6902904166,174912.23361195275,121093.08480827497,148002.65921011387,64.0
70,37508.04542811689,25967.108373311694,31737.57690071429,50153.46324230385,34721.62839851805,42437.54582041095,66.0
71,1548071.527185174,1071741.8265128129,1309906.6768489934,1535426.1093709872,1062987.3064876064,1299206.7079292967,67.0
72,4140502.358552477,2866501.6328440225,3503501.99569825,4127856.9407382873,2857747.1128188143,3492802.026778551,68.0
73,1413082.9912592864,978288.2247179674,1195685.607988627,1400437.573445098,969533.7046927601,1184985.639068929,70.0
74,398662.45791473705,275997.0862486641,337329.7720817006,386017.0401005501,267242.5662234578,326629.8031620039,74.0
75,1098756.5903843953,760677.6394968891,929717.1149406421,1111402.008198582,769432.1595220953,940417.0838603388,75.0
76,1985356.0998715365,1374477.2999110639,1679916.6998913002,1972710.682057348,1365722.7798858564,1669216.7309716023,73.0
77,394079.49094578536,272824.2629624668,333451.87695412606,381434.07313159766,264069.74293725996,322751.9080344288,79.0
78,440272.1331259452,304803.78447180823,372537.95879887673,452917.5509401322,313558.3044970146,383237.92771857337,81.0
79,1172195.4299800484,811519.9130631104,991857.6715215794,1159550.0121658607,802765.3930379036,981157.7026018822,82.0
80,486822.31432882603,337030.83299687953,411926.57366285275,474176.896514639,328276.3129716732,401226.6047431561,84.0
81,6517936.057801184,4512417.270785436,5515176.664293311,6505290.6399869975,4503662.750760229,5504476.695373613,85.0
82,1231741.0490999918,852743.8032230713,1042242.4261615315,1244386.4669141788,861498.3232482775,1052942.395081228,86.0
83,348982.9176964532,241603.55840523686,295293.23805084504,336337.4998822663,232849.0383800305,284593.2691311484,88.0
84,1950370.38496901,1350256.4203631608,1650313.4026660854,1937724.967154823,1341501.9003379545,1639613.4337463889,89.0
85,95365.1025395707,66021.99406585663,80693.54830271367,108010.52035375912,74776.514091064,91393.51722241155,90.0
86,587521.6769521207,406745.77635146823,497133.7266517945,600167.0947663077,415500.2963766746,507833.69557149115,175.0
87,1138700.0841562038,788330.8274927564,963515.45582448,1126054.6663420168,779576.30746755,952815.4869047834,91.0
88,841838.4348878739,582811.2241531435,712324.8295205088,854483.852702061,591565.7441783499,723024.7984402054,93.0
89,280048.44002026273,193879.68924479725,236964.06463252997,267403.0222060739,185125.16921958965,226264.0957128318,94.0
90,80967.3232469278,56054.30070941155,68510.81197816967,68321.90543274084,47299.780684205194,57810.843058473016,95.0
91,704567.5535510528,487777.5370738058,596172.5453124293,717212.9713652397,496532.05709901213,606872.514232126,97.0
92,707373.2014471511,489719.9086941816,598546.5550706664,694727.7836329637,480965.38866897486,587846.5861509693,99.0
93,9110135.181730816,6307016.664275181,7708575.923002998,9097489.763916628,6298262.144249974,7697875.954083301,100.0
94,6239972.438054753,4319980.918653291,5279976.678354021,6227327.020240566,4311226.398628084,5269276.709434325,101.0
95,6709908.598105967,4645321.337150285,5677614.967628126,6697263.18029178,4636566.817125078,5666914.99870843,102.0
96,500543.69802107604,346530.25247612956,423536.9752486028,487898.28020688763,337775.73245092225,412837.00632890494,103.0
97,245256.07564872486,169792.66775680953,207524.37170276718,257901.4934629118,178547.18778201588,218224.34062246385,104.0
98,296929.8301190115,205566.80546700797,251248.31779300974,309575.24793319916,214321.32549221482,261948.286712707,264.0
99,1046091.2635238665,724217.0285934461,885154.1460586563,1058736.6813380537,732971.5486186526,895854.1149783531,105.0
100,1753934.2646447658,1214262.1832156072,1484098.2239301866,1741288.8468305774,1205507.6631903998,1473398.2550104887,106.0
101,865037.178867507,598871.8930621203,731954.5359648137,877682.596681694,607626.4130873267,742654.5048845103,109.0
102,3770277.944776584,2610192.4233068656,3190235.184041725,3757632.5269623953,2601437.9032816584,3179535.215122027,110.0
103,565490.7169040634,391493.5732412747,478492.145072669,578136.1347182504,400248.09326648107,489192.1139923657,112.0
104,9665523.8932916,6691516.54150957,8178520.217400585,9652878.475477412,6682762.021484363,8167820.248480887,108.0
105,3022502.6713138195,2092501.849371106,2557502.260342463,3009857.2534996327,2083747.3293458996,2546802.291422766,114.0
106,760272.2692065324,526342.3402199071,643307.3047132198,747626.8513923469,517587.8201947017,632607.3357935243,83.0
107,1825345.2409969638,1263700.5514594365,1544522.8962282,1837990.6588111508,1272455.0714846428,1555222.8651478968,118.0
108,3474131.62224271,2405168.0461680302,2939649.83420537,3461486.204428523,2396413.5261428235,2928949.865285673,113.0
109,1380945.6881964747,956039.3225975594,1168492.505397017,1368300.2703822877,947284.802572353,1157792.5364773204,120.0
110,410833.4907028722,284423.18587121926,347628.3382870457,423478.9085170588,293177.70589642535,358328.30720674206,119.0
111,616863.8270726529,427059.57258875965,521961.69983070623,629509.2448868405,435814.0926139665,532661.6687504036,121.0
112,43526.576724245875,30133.783886016376,36830.18030513113,56171.99453843284,38888.303911222734,47530.14922482779,122.0
113,553065.2444344187,382891.32306998223,467978.2837522005,540419.8266202318,374136.8030447759,457278.31483250385,123.0
114,3471202.4742113356,2403140.1744540017,2937171.3243326684,3458557.0563971484,2394385.6544287954,2926471.355412972,124.0
115,276258.2463045775,191255.70898009214,233756.97764233482,263612.82849039056,182501.1889548858,223057.00872263816,125.0
116,511694.2059358134,354249.8348786401,432972.02040722675,524339.62375,363004.35490384616,443671.9893269231,126.0
117,951371.443707621,658641.7687206607,805006.6062141409,964016.861521808,667396.2887458671,815706.5751338375,256.0
118,2597060.7130761943,1797965.10905275,2197512.911064472,2584415.2952620075,1789210.5890275436,2186812.9421447753,129.0
119,828948.2588092715,573887.2560987264,701417.7574539989,816302.8409950845,565132.73607352,690717.7885343023,130.0
120,1383635.127318603,957901.2419898022,1170768.1846542025,1370989.7095044162,949146.7219645958,1160068.215734506,131.0
121,396151.8445154055,274258.9692798961,335205.4068976508,408797.2623295924,283013.48930510244,345905.37581734743,132.0
122,1992550.3896941328,1379457.9620959382,1686004.1758950355,1979904.9718799458,1370703.4420707317,1675304.2069753387,133.0
123,160154.7042675787,110876.33372370833,135515.5189956435,147509.28645339175,102121.81369850198,124815.55007594686,134.0
124,67170.97246409219,46502.98093667921,56836.9767003857,79816.39027827916,55257.50096188557,67536.94562008236,127.0
125,1936154.4955771663,1340414.6507841921,1638284.5731806792,1923509.0777629793,1331660.1307589856,1627584.6042609825,136.0
126,728549.8680169737,504380.67785790487,616465.2729374393,741195.2858311606,513135.19788311125,627165.2418571359,137.0
127,7734293.943132195,5354511.191399212,6544402.567265703,7721648.525318008,5345756.671374005,6533702.598346007,138.0
128,266095.62793481915,184220.05010872096,225157.83902177008,253450.2101206322,175465.5300835146,214457.87010207342,145.0
129,780308.1255362758,540213.3176789602,660260.7216076179,767662.7077220881,531458.7976537533,649560.7526879207,140.0
130,6090603.402623681,4216571.58643178,5153587.49452773,6077957.984809495,4207817.066406573,5142887.525608034,141.0
131,2481123.1250743032,1717700.6250514407,2099411.875062872,2468477.707260115,1708946.1050262335,2088711.906143174,273.0
132,1001876.7138687709,693606.9557553029,847741.8348120368,1014522.1316829585,702361.4757805098,858441.8037317342,142.0
133,1756248.4257141547,1215864.294725184,1486056.3602196693,1743603.0078999677,1207109.7746999776,1475356.3912999728,143.0
134,2415292.9003689596,1672125.8541015873,2043709.3772352734,2402647.4825547724,1663371.334076381,2033009.4083155768,144.0
135,2806847.492490141,1943202.1101854823,2375024.8013378116,2794202.074675954,1934447.590160276,2364324.832418115,28.0
136,1901153.994875103,1316183.534913533,1608668.764894318,1888508.5770609162,1307429.0148883266,1597968.7959746213,147.0
137,180893.1044131125,125233.68767061636,153063.39604186444,168247.68659892556,116479.16764541,142363.42712216778,148.0
138,4755821.2206437085,3292491.6142917983,4024156.4174677534,4743175.80282952,3283737.0942665907,4013456.4485480553,149.0
139,887664.0274998329,614536.6344229613,751100.3309613972,900309.4453140206,623291.1544481681,761800.2998810944,150.0
140,887664.0274998329,614536.6344229613,751100.3309613972,900309.4453140206,623291.1544481681,761800.2998810944,150.0
141,887664.0274998329,614536.6344229613,751100.3309613972,900309.4453140206,623291.1544481681,761800.2998810944,150.0
142,887664.0274998329,614536.6344229613,751100.3309613972,900309.4453140206,623291.1544481681,761800.2998810944,150.0
143,314990.7172762484,218070.49657586426,266530.6069260563,327636.13509043533,226825.01660107065,277230.575845753,153.0
144,1298071.7020868869,898665.0245216909,1098368.3633042888,1285426.2842726985,889910.5044964836,1087668.394384591,156.0
145,1298071.7020868869,898665.0245216909,1098368.3633042888,1285426.2842726985,889910.5044964836,1087668.394384591,156.0
146,5494.687491947939,3804.0144175024193,4649.350954725179,18140.1053061349,12558.534442708777,15349.319874421839,157.0
147,1916892.286913588,1327079.2755555608,1621985.7812345745,1904246.8690993995,1318324.7555303536,1611285.8123148766,158.0
148,1733390.7430294245,1200039.7451742168,1466715.2441018205,1720745.3252152374,1191285.2251490105,1456015.275182124,159.0
149,1424782.0882325578,986387.5995456169,1205584.8438890872,1412136.6704183694,977633.0795204096,1194884.8749693895,160.0
150,422322.3475273323,292377.0098266147,357349.6786769735,434967.76534151926,301131.5298518211,368049.6475966702,161.0
151,144910.9490023023,100322.96469390161,122616.95684810197,132265.53118811463,91568.44466869475,111916.98792840469,154.0
152,320986.3236870074,222221.30101408204,271603.81235054473,308340.90587281896,213466.7809888747,260903.84343084684,163.0
153,3494792.7730714655,2419471.919818707,2957132.346445086,3482147.3552572783,2410717.3997935005,2946432.3775253897,162.0
154,607694.732504687,420711.7378878603,514203.23519627366,620340.150318874,429466.2579130666,524903.2041159703,221.0
155,1609960.837596648,1114588.2721822949,1362274.5548894713,1597315.4197824595,1105833.7521570874,1351574.5859697736,165.0
156,348762.4192431128,241450.90562984734,295106.66243648005,336117.00142892584,232696.38560464096,284406.6935167834,180.0
157,987268.9795744161,683493.9089361342,835381.4442552752,999914.397388603,692248.4289613406,846081.4131749718,299.0
158,701435.5880296815,485609.25325131795,593522.4206404997,688790.1702154931,476854.7332261106,582822.4517208018,166.0
159,3812717.6888759225,2639573.784606408,3226145.736741165,3800072.271061734,2630819.2645812007,3215445.767821467,168.0
160,958713.0557874169,663724.4232374424,811218.7395124296,946067.6379732299,654969.9032122361,800518.7705927329,169.0
161,6280679.921100733,4348163.022300508,5314421.471700621,6268034.503286546,4339408.502275301,5303721.502780924,170.0
162,1174363.7531625016,813021.059881732,993692.4065221169,1161718.3353483146,804266.5398565256,982992.4376024201,171.0
163,1409406.7308910275,975743.121386096,1192574.9261385617,1396761.313076839,966988.6013608887,1181874.9572188638,172.0
164,805433.5561163602,557607.8465420956,681520.701329228,792788.1383021733,548853.3265168893,670820.7324095313,173.0
165,1138670.924360795,788310.6399420887,963490.7821514419,1126025.506546608,779556.1199168825,952790.8132317452,174.0
166,799457.3249382233,553470.4557264624,676463.8903323429,812102.7427524104,562224.9757516687,687163.8592520396,177.0
167,2129801.1942823646,1474477.7498877908,1802139.4720850775,2142446.6120965513,1483232.2699129973,1812839.4410047743,179.0
168,1075985.3839387416,744912.9581114366,910449.1710250891,1063339.9661245532,736158.4380862293,899749.2021053913,117.0
169,786658.6051323073,544609.8035531358,665634.2043427216,799304.0229464957,553364.3235783433,676334.1732624195,146.0
170,667630.5550536643,462205.76888330607,564918.1619684851,654985.1372394774,453451.2488580997,554218.1930487885,183.0
171,52608873.47154938,36421527.78799572,44515200.629772544,52596228.05373519,36412773.26797052,44504500.66085286,185.0
172,472514.66931915365,327125.5402978756,399820.10480851465,485160.0871333406,335880.06032308197,410520.0737282113,184.0
173,27169.29760462962,18809.513726282046,22989.405665455834,39814.715418816675,27564.033751488467,33689.37458515257,187.0
174,1001441.2294234245,693305.4665239092,847373.3479736669,1014086.6472376129,702059.9865491167,858073.3168933648,188.0
175,1189589.7258403725,823562.1178894887,1006575.9218649307,1202235.1436545595,832316.6379146951,1017275.8907846273,189.0
176,1001490.8415754255,693339.8133983715,847415.3274868984,1014136.259389613,702094.3334235783,858115.2964065957,190.0
177,1284794.028622215,889472.7890461488,1087133.408834182,1297439.446436402,898227.3090713552,1097833.3777538785,191.0
178,1719844.247701538,1190661.402254911,1455252.8249782245,1707198.8298873496,1181906.8822297037,1444552.8560585266,244.0
179,280212.60111877456,193993.33923607468,237102.97017742464,267567.18330458575,185238.81921086708,226403.00125772643,192.0
180,146474.81910669815,101405.64399694487,123940.2315518215,133829.40129251117,92651.12397173852,113240.26263212485,193.0
181,5994492.95141141,4150033.581746361,5072263.266578886,5981847.533597223,4141279.061721155,5061563.297659189,194.0
182,406805.1612981199,281634.34243715997,344219.75186763995,419450.5791123069,290388.8624623663,354919.7207873366,195.0
183,42875.65620018418,29683.14660012751,36279.401400155846,30230.238385996494,20928.62657492065,25579.43248045857,272.0
184,209633.95844405948,145131.2019997335,177382.58022189647,196988.54062987104,136376.68197452612,166682.61130219858,196.0
185,91021.85768173078,63015.13224119823,77018.4949614645,103667.2754959192,71769.6522664056,87718.46388116239,197.0
186,98072.2836078861,67896.19634392115,82984.23997590363,85426.86579369915,59141.676318714795,72284.27105620697,200.0
187,558678.6632600733,386777.5361031277,472728.0996816005,571324.0810742603,395532.056128334,483428.06860129716,199.0
188,304817.6085258387,211027.57513327294,257922.5918295558,317463.02634002565,219782.0951584793,268622.56074925244,198.0
189,260493.04606895807,180341.33958620174,220417.19282757991,247847.6282547711,171586.81956099538,209717.22390788325,25.0
190,1933197.9989037495,1338367.8453949036,1635782.9221493264,1920552.5810895625,1329613.325369697,1625082.95322963,201.0
191,4490026.834463024,3108480.1161667085,3799253.475314866,4477381.416648836,3099725.5961415023,3788553.506395169,202.0
192,1261738.1722501074,873511.0423269975,1067624.6072885524,1249092.7544359204,864756.5223017911,1056924.6383688557,277.0
193,3501109.08017313,2423844.7478121673,2962476.9139926485,3488463.6623589415,2415090.2277869596,2951776.945072951,203.0
194,662812.249754029,458870.0190604816,560841.1344072552,675457.6675682174,467624.53908568894,571541.1033269531,38.0
195,4282525.572262964,2964825.3961820523,3623675.4842225085,4269880.154448777,2956070.876156846,3612975.5153028117,276.0
196,479036.10903459456,331640.38317779626,405338.24610619544,466390.6912204076,322885.8631525899,394638.27718649874,207.0
197,2610200.370010871,1807061.7946229107,2208631.082316891,2597554.952196684,1798307.2745977044,2197931.113397194,210.0
198,1256933.8088279981,870184.9445732295,1063559.3767006139,1244288.391013811,861430.4245480231,1052859.4077809171,211.0
199,222930.21202973125,154336.30063596778,188633.25633284953,210284.7942155443,145581.78061076143,177933.28741315287,212.0
200,6443589.680854503,4460946.702130041,5452268.191492272,6430944.263040316,4452192.182104834,5441568.222572575,208.0
201,308542.4653190182,213606.3221439357,261074.39373147694,295897.0475048312,204851.80211872933,250374.42481178028,216.0
202,1106795.3085923407,766242.9059485436,936519.1072704422,1119440.7264065277,774997.42597375,947219.0761901388,176.0
203,811931.8106079788,562106.6381132161,687019.2243605974,824577.2284221657,570861.1581384225,697719.1932802942,217.0
204,1570106.8053183113,1086997.0190665233,1328551.9121924173,1557461.387504123,1078242.4990413159,1317851.9432727194,219.0
205,1165347.9131506854,806779.324488936,986063.6188198107,1177993.3309648724,815533.8445141424,996763.5877395073,220.0
206,272641.86366703204,188752.0594617914,230696.9615644117,285287.281481219,197506.57948699777,241396.93048410836,222.0
207,3816076.9708672273,2641899.441369619,3228988.206118423,3803431.553053039,2633144.9213444116,3218288.2371987253,223.0
208,405037.5670088464,280410.62331381673,342724.0951613316,392392.14919465943,271656.1032886104,332024.1262416349,213.0
209,1074284.150786018,743735.1813133971,909009.6660497076,1086929.568600205,752489.7013386035,919709.6349694043,224.0
210,316089.48084799334,218831.1790486108,267460.32994830207,328734.89866218175,227585.69907381816,278160.298868,227.0
211,582334.1898938284,403154.43915726576,492744.31452554703,569688.7720796413,394399.91913205944,482044.3456058504,226.0
212,1862428.990797297,1289373.916705821,1575901.453751559,1849783.5729831094,1280619.3966806142,1565201.4848318617,230.0
213,1691046.3892351335,1170724.423316631,1430885.4062758822,1703691.8070493203,1179478.9433418373,1441585.375195579,225.0
214,381021.18864739954,263783.89983281505,322402.5442401073,368375.77083321294,255029.37980760896,311702.57532041095,229.0
215,3008514.1360225,2082817.478784808,2545665.8074036543,2995868.7182083135,2074062.9587596017,2534965.8384839576,215.0
216,32168900.72569732,22270777.42548276,27219839.07559004,32156255.307883136,22262022.905457556,27209139.106670346,231.0
217,1807767.7187891267,1251531.4976232417,1529649.608206184,1820413.1366033137,1260286.017648448,1540349.5771258809,240.0
218,7870.065518257432,5448.506897255145,6659.286207756289,4775.352295929529,3306.0131279512125,4040.6827119403706,234.0
219,1796759.5267482328,1243910.4415949306,1520334.9841715817,1784114.1089340444,1235155.9215697232,1509635.0152518838,235.0
220,779583.8635080387,539711.9055055653,659647.8845068021,792229.2813222257,548466.4255307716,670347.8534264987,155.0
221,3346264.404968182,2316644.5880548954,2831454.4965115385,3333618.987153995,2307890.068029689,2820754.527591842,236.0
222,1324996.9083868696,917305.5519601405,1121151.230173505,1312351.4905726826,908551.0319349341,1110451.2612538084,237.0
223,1472446.4035464511,1019385.9716860048,1245916.187616228,1459800.9857322627,1010631.4516607973,1235216.2186965302,243.0
224,3543679.44795797,2453316.5408939794,2998497.994425975,3531034.0301437834,2444562.020868773,2987798.0255062785,249.0
225,1777652.2037156455,1230682.2948800623,1504167.2492978538,1765006.7859014585,1221927.7748548558,1493467.2803781573,251.0
226,927487.4051524277,642106.6651055269,784797.0351289774,914841.9873382393,633352.1450803196,774097.0662092795,181.0
