,Cellulose_2030,Hemicellulose_2030,Lignin_2030,Cellulose_2040,Hemicellulose_2040,Lignin_2040,Country Code
89,4518683.2219162425,3210643.341887857,4280857.7891838085,4518683.2219162425,3210643.341887857,4280857.7891838085,94.0
90,1234778.5179649638,877342.6311856322,1169790.174914176,1234778.5179649638,877342.6311856322,1169790.174914176,95.0
91,1040228.6707302945,739109.8449925778,985479.793323437,1040228.6707302945,739109.8449925778,985479.793323437,97.0
92,794703.6824421417,564657.8796299428,752877.1728399236,794703.6824421417,564657.8796299428,752877.1728399236,99.0
93,31913397.9975867,22675309.10354845,30233745.47139793,31913397.9975867,22675309.10354845,30233745.47139793,100.0
94,3440782.3598335013,2444766.413565909,3259688.5514212116,3440782.3598335013,2444766.413565909,3259688.5514212116,101.0
95,9628114.42137859,6841028.66782163,9121371.557095505,9628114.42137859,6841028.66782163,9121371.557095505,102.0
96,8986815.534784673,6385368.9326101625,8513825.243480215,8986815.534784673,6385368.9326101625,8513825.243480215,103.0
97,859647.7931997488,610802.379378769,814403.1725050252,859647.7931997488,610802.379378769,814403.1725050252,104.0
98,1594666.7418153805,1133052.6849740862,1510736.9132987815,1594666.7418153805,1133052.6849740862,1510736.9132987815,264.0
99,672868.0447136611,478090.45282286446,637453.9370971526,672868.0447136611,478090.45282286446,637453.9370971526,105.0
100,7875191.048634075,5595530.481924212,7460707.309232281,7875191.048634075,5595530.481924212,7460707.309232281,106.0
101,197575.06579864782,140382.28359377608,187176.37812503477,197575.06579864782,140382.28359377608,187176.37812503477,109.0
102,4757497.570695337,3380327.221283529,4507102.961711371,4757497.570695337,3380327.221283529,4507102.961711371,110.0
103,984490.6107624124,699506.4865943457,932675.3154591274,984490.6107624124,699506.4865943457,932675.3154591274,112.0
104,18790405.67357667,13351077.715436056,17801436.95391474,18790405.67357667,13351077.715436056,17801436.95391474,108.0
105,5639482.167980294,4007000.487775472,5342667.317033962,5639482.167980294,4007000.487775472,5342667.317033962,114.0
106,1296734.250401214,921363.8094955995,1228485.079327466,1296734.250401214,921363.8094955995,1228485.079327466,83.0
107,181257.98169484656,128788.5659410752,171718.0879214336,181257.98169484656,128788.5659410752,171718.0879214336,118.0
108,7025708.514737214,4991950.786786968,6655934.382382624,7025708.514737214,4991950.786786968,6655934.382382624,113.0
109,1796342.2754017082,1276348.4588380558,1701797.9451174077,1796342.2754017082,1276348.4588380558,1701797.9451174077,120.0
110,20862.342379337744,14823.24326952945,19764.324359372597,20862.342379337744,14823.24326952945,19764.324359372597,119.0
111,3037668.5992558957,2158343.4784186627,2877791.304558217,3037668.5992558957,2158343.4784186627,2877791.304558217,121.0
112,900475.5401162959,639811.5679773681,853082.0906364907,900475.5401162959,639811.5679773681,853082.0906364907,122.0
113,3803602.2396507827,2702559.4860676615,3603412.648090215,3803602.2396507827,2702559.4860676615,3603412.648090215,123.0
114,6587330.350688655,4680471.5649629915,6240628.753283988,6587330.350688655,4680471.5649629915,6240628.753283988,124.0
115,3438707.5853012544,2443292.231661418,3257722.975548557,3438707.5853012544,2443292.231661418,3257722.975548557,125.0
116,344656.8787327313,244887.78225746696,326517.0430099559,344656.8787327313,244887.78225746696,326517.0430099559,126.0
117,1412551.7179468917,1003655.1680148968,1338206.890686529,1412551.7179468917,1003655.1680148968,1338206.890686529,256.0
118,1017203.4952877962,722749.8519150132,963666.4692200174,1017203.4952877962,722749.8519150132,963666.4692200174,129.0
119,2165426.0895483242,1538592.2215211778,2051456.2953615703,2165426.0895483242,1538592.2215211778,2051456.2953615703,130.0
120,613341.265288334,435795.1095469742,581060.1460626322,613341.265288334,435795.1095469742,581060.1460626322,131.0
121,11933010.42102225,8478717.930726334,11304957.240968445,11933010.42102225,8478717.930726334,11304957.240968445,132.0
122,2936094.3128217203,2086172.2748996436,2781563.0331995245,2936094.3128217203,2086172.2748996436,2781563.0331995245,133.0
123,5361528.735535014,3809507.2594590895,5079343.012612119,5361528.735535014,3809507.2594590895,5079343.012612119,134.0
124,743307.0560822082,528139.2240584111,704185.6320778814,743307.0560822082,528139.2240584111,704185.6320778814,127.0
125,5398916.180651139,3836072.0230942303,5114762.697458973,5398916.180651139,3836072.0230942303,5114762.697458973,136.0
126,1161057.716109406,824962.0614461569,1099949.4152615424,1161057.716109406,824962.0614461569,1099949.4152615424,137.0
127,9373183.618393024,6659893.623595044,8879858.16479339,9373183.618393024,6659893.623595044,8879858.16479339,138.0
128,1566843.800647433,1113283.753091597,1484378.3374554627,1566843.800647433,1113283.753091597,1484378.3374554627,145.0
129,5107587.2663188465,3629075.1629107594,4838766.883881012,5107587.2663188465,3629075.1629107594,4838766.883881012,140.0
130,8619464.094201108,6124356.066932367,8165808.089243155,8619464.094201108,6124356.066932367,8165808.089243155,141.0
131,1448303.7753156733,1029057.9456190311,1372077.2608253746,1448303.7753156733,1029057.9456190311,1372077.2608253746,273.0
132,363532.7269722529,258299.5691644955,344399.4255526606,363532.7269722529,258299.5691644955,344399.4255526606,142.0
133,5476962.944871945,3891526.3029353297,5188701.737247106,5476962.944871945,3891526.3029353297,5188701.737247106,143.0
134,3508.765888828002,2493.0704999567383,3324.0939999423176,3508.765888828002,2493.0704999567383,3324.0939999423176,144.0
135,8108107.862094119,5761024.007277401,7681365.343036533,8108107.862094119,5761024.007277401,7681365.343036533,28.0
136,4511031.53746252,3205206.6187233697,4273608.824964493,4511031.53746252,3205206.6187233697,4273608.824964493,147.0
137,894697.0454404267,635705.7954445138,847607.7272593516,894697.0454404267,635705.7954445138,847607.7272593516,148.0
138,7035224.013286036,4998711.798913763,6664949.06521835,7035224.013286036,4998711.798913763,6664949.06521835,149.0
139,952818.4455406924,677002.5797262815,902670.1063017086,952818.4455406924,677002.5797262815,902670.1063017086,150.0
140,460718.87325044547,327352.8836253165,436470.51150042197,460718.87325044547,327352.8836253165,436470.51150042197,150.0
141,460718.87325044547,327352.8836253165,436470.51150042197,460718.87325044547,327352.8836253165,436470.51150042197,150.0
142,1559648.3440252803,1108171.191807436,1477561.5890765812,1559648.3440252803,1108171.191807436,1477561.5890765812,150.0
143,176911.32116232306,125700.14924691376,167600.198995885,176911.32116232306,125700.14924691376,167600.198995885,153.0
144,2036495.612725914,1446983.7248315706,1929311.6331087605,2036495.612725914,1446983.7248315706,1929311.6331087605,156.0
145,2262826.994216239,1607798.1274694332,2143730.836625911,2262826.994216239,1607798.1274694332,2143730.836625911,156.0
146,1017830.4420634487,723195.3140977136,964260.4187969514,1017830.4420634487,723195.3140977136,964260.4187969514,157.0
147,4282760.743725624,3043014.212647154,4057352.283529538,4282760.743725624,3043014.212647154,4057352.283529538,158.0
148,2875019.786533344,2042777.2167473764,2723702.9556631683,2875019.786533344,2042777.2167473764,2723702.9556631683,159.0
149,4656938.432766459,3308877.3074919577,4411836.409989277,4656938.432766459,3308877.3074919577,4411836.409989277,160.0
150,438117.9379248896,311294.3243150532,415059.0990867375,438117.9379248896,311294.3243150532,415059.0990867375,161.0
151,1318148.4300561193,936579.1476714533,1248772.1968952708,1318148.4300561193,936579.1476714533,1248772.1968952708,154.0
152,2016567.7389713062,1432824.4461111915,1910432.5948149217,2016567.7389713062,1432824.4461111915,1910432.5948149217,163.0
153,5597008.160957993,3976821.5880491007,5302428.784065467,5597008.160957993,3976821.5880491007,5302428.784065467,162.0
154,3253420.2248601927,2311640.686084874,3082187.581446498,3253420.2248601927,2311640.686084874,3082187.581446498,221.0
155,26965890.53190295,19159974.851615254,25546633.135487005,26965890.53190295,19159974.851615254,25546633.135487005,165.0
156,2048121.810861629,1455244.4445595786,1940325.9260794378,2048121.810861629,1455244.4445595786,1940325.9260794378,180.0
157,93419.86530288786,66377.2727152098,88503.03028694638,93419.86530288786,66377.2727152098,88503.03028694638,299.0
158,744959.9999829024,529313.684198378,705751.5789311706,744959.9999829024,529313.684198378,705751.5789311706,166.0
159,750086.0634156277,532955.8871637356,710607.8495516473,750086.0634156277,532955.8871637356,710607.8495516473,168.0
160,1025189.519265946,728424.1321100143,971232.1761466856,1025189.519265946,728424.1321100143,971232.1761466856,169.0
161,9911475.78298307,7042364.372119551,9389819.162826067,9911475.78298307,7042364.372119551,9389819.162826067,170.0
162,1152572.5911657508,818933.1568809282,1091910.8758412374,1152572.5911657508,818933.1568809282,1091910.8758412374,171.0
163,5208997.654103785,3701129.912126374,4934839.882835165,5208997.654103785,3701129.912126374,4934839.882835165,172.0
164,1871915.608451238,1330045.3007416693,1773393.7343222254,1871915.608451238,1330045.3007416693,1773393.7343222254,173.0
165,2294131.7700297167,1630040.9944947986,2173387.9926597313,2294131.7700297167,1630040.9944947986,2173387.9926597313,174.0
166,520624.88163101755,369917.67905361776,493223.5720714903,520624.88163101755,369917.67905361776,493223.5720714903,177.0
167,445121.36457713344,316270.4432521738,421693.92433623166,445121.36457713344,316270.4432521738,421693.92433623166,179.0
168,2388666.251291746,1697210.2311809775,2262946.97490797,2388666.251291746,1697210.2311809775,2262946.97490797,117.0
169,85695.38385443896,60888.825370259256,81185.100493679,85695.38385443896,60888.825370259256,81185.100493679,146.0
170,3573639.070055304,2539164.602407716,3385552.803210288,3573639.070055304,2539164.602407716,3385552.803210288,183.0
171,46120054.69105334,32769512.54364316,43692683.39152421,46120054.69105334,32769512.54364316,43692683.39152421,185.0
172,354989.6353823164,252229.47777164588,336305.97036219446,354989.6353823164,252229.47777164588,336305.97036219446,184.0
173,377175.26384595246,267992.95062738727,357323.9341698497,377175.26384595246,267992.95062738727,357323.9341698497,187.0
174,363903.29049153364,258562.864296616,344750.4857288213,363903.29049153364,258562.864296616,344750.4857288213,188.0
175,233887.93189006107,166183.53055346446,221578.04073795257,233887.93189006107,166183.53055346446,221578.04073795257,189.0
176,545629.9242465217,387684.4198593707,516912.5598124942,545629.9242465217,387684.4198593707,516912.5598124942,190.0
177,299784.13711890177,213004.5184792197,284006.02463895956,299784.13711890177,213004.5184792197,284006.02463895956,191.0
178,5740093.779941654,4078487.685748017,5437983.580997355,5740093.779941654,4078487.685748017,5437983.580997355,244.0
179,4518822.910290979,3210742.5941541167,4280990.125538821,4518822.910290979,3210742.5941541167,4280990.125538821,192.0
180,1965876.5095453856,1396806.993624353,1862409.3248324704,1965876.5095453856,1396806.993624353,1862409.3248324704,193.0
181,9480310.441152614,6736010.0502926465,8981346.733723529,9480310.441152614,6736010.0502926465,8981346.733723529,194.0
182,661655.8617704721,470123.9017842828,626831.8690457103,661655.8617704721,470123.9017842828,626831.8690457103,195.0
183,2273255.427358033,1615207.8036491289,2153610.4048655047,2273255.427358033,1615207.8036491289,2153610.4048655047,272.0
184,875551.5759060396,622102.435512186,829469.914016248,875551.5759060396,622102.435512186,829469.914016248,196.0
185,904914.5222208711,642965.5815779874,857287.442103983,904914.5222208711,642965.5815779874,857287.442103983,197.0
186,1795646.3051009947,1275853.953624391,1701138.6048325212,1795646.3051009947,1275853.953624391,1701138.6048325212,200.0
187,3859003.953653456,2741923.8618064034,3655898.482408537,3859003.953653456,2741923.8618064034,3655898.482408537,199.0
188,1918662.338540812,1363260.082647419,1817680.1101965588,1918662.338540812,1363260.082647419,1817680.1101965588,198.0
189,787909.7510416983,559830.6125822593,746440.8167763457,787909.7510416983,559830.6125822593,746440.8167763457,25.0
190,3262000.905739956,2317737.4856573376,3090316.6475431165,3262000.905739956,2317737.4856573376,3090316.6475431165,201.0
191,5530838.256558622,3929806.129660074,5239741.506213431,5530838.256558622,3929806.129660074,5239741.506213431,202.0
192,2977794.4721569377,2115801.3354799296,2821068.4473065725,2977794.4721569377,2115801.3354799296,2821068.4473065725,277.0
193,3068068.850591118,2179943.6569989524,2906591.542665269,3068068.850591118,2179943.6569989524,2906591.542665269,203.0
194,85248.26215666391,60571.13363762963,80761.5115168395,85248.26215666391,60571.13363762963,80761.5115168395,38.0
195,7124308.241750783,5062008.487559767,6749344.650079689,7124308.241750783,5062008.487559767,6749344.650079689,276.0
196,486454.98401397275,345639.0675888754,460852.0901185005,486454.98401397275,345639.0675888754,460852.0901185005,207.0
197,6172684.582433989,4385854.834887308,5847806.44651641,6172684.582433989,4385854.834887308,5847806.44651641,210.0
198,4814007.70177116,3420479.1565216137,4560638.875362151,4814007.70177116,3420479.1565216137,4560638.875362151,211.0
199,1594738.8001071708,1133103.884286674,1510805.1790488984,1594738.8001071708,1133103.884286674,1510805.1790488984,212.0
200,5885161.750301769,4181562.296267047,5575416.3950227285,5885161.750301769,4181562.296267047,5575416.3950227285,208.0
201,2063175.2445539196,1465940.3053409432,1954587.073787924,2063175.2445539196,1465940.3053409432,1954587.073787924,216.0
202,237718.10316610397,168904.9680390739,225206.6240520985,237718.10316610397,168904.9680390739,225206.6240520985,176.0
203,621270.6657747657,441429.1572610177,588572.2096813569,621270.6657747657,441429.1572610177,588572.2096813569,217.0
204,5206876.889054435,3699623.052749204,4932830.736998938,5206876.889054435,3699623.052749204,4932830.736998938,219.0
205,1148716.4458630013,816193.2641658168,1088257.6855544224,1148716.4458630013,816193.2641658168,1088257.6855544224,220.0
206,3452671.861685758,2453214.217513565,3270952.2900180863,3452671.861685758,2453214.217513565,3270952.2900180863,222.0
207,6285289.23003924,4465863.400291039,5954484.533721385,6285289.23003924,4465863.400291039,5954484.533721385,223.0
208,5168387.103270231,3672275.0470604273,4896366.729413902,5168387.103270231,3672275.0470604273,4896366.729413902,213.0
209,620264.3226283698,440714.1239727891,587618.8319637188,620264.3226283698,440714.1239727891,587618.8319637188,224.0
210,592644.1217301621,421089.2443872204,561452.3258496271,592644.1217301621,421089.2443872204,561452.3258496271,227.0
211,1970706.6158001511,1400238.9112264232,1866985.2149685642,1970706.6158001511,1400238.9112264232,1866985.2149685642,226.0
212,2497865.577216527,1774799.2259170061,2366398.9678893415,2497865.577216527,1774799.2259170061,2366398.9678893415,230.0
213,1714902.6864506323,1218483.487741239,1624644.6503216517,1714902.6864506323,1218483.487741239,1624644.6503216517,225.0
214,2755918.384993237,1958152.536705721,2610870.048940961,2755918.384993237,1958152.536705721,2610870.048940961,229.0
215,2369952.107313871,1683913.3394072242,2245217.785876299,2369952.107313871,1683913.3394072242,2245217.785876299,215.0
216,34033388.33311451,24181618.02616031,32242157.368213743,34033388.33311451,24181618.02616031,32242157.368213743,231.0
217,451725.4814927159,320962.8421132455,427950.456150994,451725.4814927159,320962.8421132455,427950.456150994,240.0
218,654238.5403366192,464853.69971286104,619804.9329504813,654238.5403366192,464853.69971286104,619804.9329504813,234.0
219,9135728.084006893,6491175.217583845,8654900.290111793,9135728.084006893,6491175.217583845,8654900.290111793,235.0
220,97493.32124226591,69271.57035634684,92362.09380846244,97493.32124226591,69271.57035634684,92362.09380846244,155.0
221,2441426.5511075375,1734697.81262904,2312930.41683872,2441426.5511075375,1734697.81262904,2312930.41683872,236.0
222,2195029.4312448036,1559626.1748318342,2079501.5664424454,2195029.4312448036,1559626.1748318342,2079501.5664424454,237.0
223,4836859.672313112,3436716.0829593167,4582288.110612421,4836859.672313112,3436716.0829593167,4582288.110612421,243.0
224,3729395.7960166726,2649833.8550644782,3533111.8067526375,3729395.7960166726,2649833.8550644782,3533111.8067526375,249.0
225,1349234.4554428759,958666.5867620434,1278222.1156827244,1349234.4554428759,958666.5867620434,1278222.1156827244,251.0
226,1285566.3729940879,913428.7387063256,1217904.9849417675,1285566.3729940879,913428.7387063256,1217904.9849417675,181.0
