,Cellulose_2030,Hemicellulose_2030,Lignin_2030,Cellulose_2040,Hemicellulose_2040,Lignin_2040,Country Code
64,878533.6260680752,585689.0840453835,1000552.1852441967,882099.6634038307,588066.4422692205,1004613.5055432516,178.0
65,1009552.4286374316,673034.9524249544,1149768.0437259637,1005986.3913016714,670657.5942011143,1145706.7234269034,63.0
66,382381.35761717363,254920.90507811576,435489.8795084477,385947.3949529345,257298.26330195635,439551.19980750873,209.0
67,3058617.6438933834,2039078.4292622556,3483425.6499896864,3062183.681229139,2041455.7874860927,3487486.9702887414,238.0
68,990531.754960823,660354.5033072154,1128105.6098164928,986965.7176250635,657977.1450833756,1124044.2895174334,65.0
69,575915.1628846498,383943.44192309986,655903.3799519623,572349.1255488899,381566.0836992599,651842.0596529024,64.0
70,136807.31679015845,91204.87786010563,155808.33301101378,140373.35412591667,93582.23608394443,159869.65331007174,66.0
71,738587.1916285916,492391.46108572773,841168.7460214515,742153.2289643511,494768.8193095674,845230.0663205109,67.0
72,1753735.5812084582,1169157.054138972,1997309.9674874106,1750169.5438726973,1166779.6959151314,1993248.6471883496,68.0
73,1541131.215867835,1027420.8105785567,1755177.218071701,1544697.2532035974,1029798.1688023983,1759238.5383707637,70.0
74,404795.19530393445,269863.4635359563,461016.7502072586,408361.2326396926,272240.8217597951,465078.0705063166,74.0
75,1316983.554275245,877989.0361834967,1499897.9368134735,1313417.5169394815,875611.6779596542,1495836.6165144094,75.0
76,1180671.0321751065,787114.021450071,1344653.1199772046,1177104.9948393456,784736.6632262304,1340591.7996781436,73.0
77,1724628.61289581,1149752.4085972067,1964160.3646868947,1728194.6502315737,1152129.7668210492,1968221.6849859587,79.0
78,76130.03496822774,50753.35664548516,86703.65093603714,72563.99763246953,48375.998421646356,82642.33063697918,81.0
79,794708.6847406779,529805.7898271186,905084.890954661,791142.6474049224,527428.4316032816,901023.5706556061,82.0
80,1306208.2151145753,870805.4767430502,1487626.0227693773,1309774.2524503348,873182.8349668899,1491687.343068437,84.0
81,5476089.657478135,3650726.438318757,6236657.66546121,5472523.620142378,3648349.0800949186,6232596.345162152,85.0
82,303441.9009091818,202294.60060612118,345586.60936879035,299875.8635734236,199917.2423822824,341525.2890697324,86.0
83,3206074.8283304917,2137383.2188869943,3651362.9989319486,3209640.8656662498,2139760.577110833,3655424.3192310063,88.0
84,812431.3942324563,541620.9294883042,925269.0878758531,815997.4315682146,543998.287712143,929330.408174911,89.0
85,1298906.2549557793,865937.5033038527,1479309.901477415,1302472.2922915374,868314.8615276916,1483371.221776473,90.0
86,322247.42036402796,214831.61357601866,367004.0065256985,318681.38302826975,212454.25535217984,362942.68622664054,175.0
87,1343925.6336428192,895950.4224285462,1530581.9716487664,1347491.670978583,898327.7806523886,1534643.2919478305,91.0
88,146576.92830369645,97717.95220246431,166934.8350125432,143010.8909679409,95340.59397862728,162873.5147134883,93.0
89,3865320.2069029296,2576880.1379352864,4402170.235639447,3868886.244238692,2579257.496159128,4406231.55593851,94.0
90,618804.6532686838,412536.43551245594,704749.7440004455,615238.6159329176,410159.07728861173,700688.4237013784,95.0
91,231870.42239454947,154580.28159636632,264074.6477271258,228304.38505878858,152202.92337252572,260013.32742806475,97.0
92,415610.7263149348,277073.81754328986,473334.4383031202,419176.76365069504,279451.17576713004,477395.75860218046,99.0
93,25690601.746467978,17127067.83097865,29258740.87792186,25694167.783803746,17129445.1892025,29262802.19822093,100.0
94,13489653.700743582,8993102.467162387,15363216.714735746,13493219.738079337,8995479.825386226,15367278.035034802,101.0
95,441034.6625133234,294023.10834221565,502289.476751285,444600.69984908163,296400.46656605444,506350.797050343,102.0
96,5993804.032102725,3995869.3547351495,6826276.814339214,5997370.06943848,3998246.712958987,6830338.1346382685,103.0
